id_venda,data_venda,cliente,produto,categoria,tamanho,cor,regiao,canal_venda,forma_pagamento,parcelas,quantidade,preco_unitario,custo_unitario,percentual_desconto,valor_frete,receita_total,mes,trimestre,ano,faixa_receita_item
155,2024-12-28,Cliente_0185,Saia Plissada,Moda Feminina,GG,Vermelho,Nordeste,E-commerce,Pix,1,1,119.9,53.96,0.18,21.34,119.9,12,Q4,2024,Baixo Valor
156,2024-01-09,Cliente_0069,Cinto de Couro,Acessórios,P,Nude,Centro-Oeste,App,Boleto,1,2,69.9,31.46,0.1,85.22,139.8,1,Q1,2024,Baixo Valor
157,2024-07-26,Cliente_0003,Camiseta Básica Algodão,Moda Masculina,P,Preto,Sul,App,Boleto,1,2,49.9,22.45,0.14,24.49,99.8,7,Q3,2024,Baixo Valor
158,2024-08-10,Cliente_0122,Camiseta Básica Algodão,Moda Masculina,P,Branco,Nordeste,Loja Física,Boleto,1,2,49.9,22.45,0.0,0.0,99.8,8,Q3,2024,Baixo Valor
159,2024-12-16,Cliente_0183,Calça Jeans Casual,Moda Masculina,G,Preto,Centro-Oeste,E-commerce,Boleto,1,1,189.9,85.45,0.0,80.18,189.9,12,Q4,2024,Baixo Valor
160,2024-03-24,Cliente_0021,Camiseta Básica Algodão,Moda Masculina,GG,Branco,Norte,Loja Física,Boleto,1,2,49.9,22.45,0.0,0.0,99.8,3,Q1,2024,Baixo Valor
161,2024-02-20,Cliente_0142,Chinelo Slim Conforto,Calçados,42,Azul,Centro-Oeste,App,Pix,1,1,39.9,17.95,0.12,38.25,39.9,2,Q1,2024,Baixo Valor
162,2024-12-14,Cliente_0201,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Preto,Sul,Loja Física,Pix,1,1,119.9,53.96,0.0,0.0,119.9,12,Q4,2024,Baixo Valor
164,2024-01-14,Cliente_0232,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Azul,Sul,Loja Física,Cartão de Crédito,12,1,119.9,53.96,0.0,0.0,119.9,1,Q1,2024,Baixo Valor
165,2024-03-27,Cliente_0093,Mochila Urbana,Acessórios,M,Vermelho,Nordeste,App,Pix,1,3,219.9,98.95,0.0,82.61,659.7,3,Q1,2024,Médio Valor
167,2024-06-13,Cliente_0201,Vestido Estampado Midi,Moda Feminina,G,Azul,Sul,App,Boleto,1,2,199.9,89.95,0.0,97.42,399.8,6,Q2,2024,Baixo Valor
168,2024-05-23,Cliente_0119,Sandália Salto Bloco,Calçados,44,Branco,Sul,E-commerce,Boleto,1,2,149.9,67.45,0.0,96.24,299.8,5,Q2,2024,Baixo Valor
169,2024-12-20,Cliente_0019,Biquíni Cortininha,Moda Íntima e Praia,G,Branco,Centro-Oeste,App,Cartão de Crédito,12,2,139.9,62.96,0.0,83.13,279.8,12,Q4,2024,Baixo Valor
170,2024-10-25,Cliente_0091,Boné Ajustável Aba Curva,Acessórios,G,Nude,Sul,E-commerce,Cartão de Crédito,2,2,59.9,26.95,0.0,72.61,119.8,10,Q4,2024,Baixo Valor
171,2024-10-15,Cliente_0133,Boné Ajustável Aba Curva,Acessórios,GG,Preto,Norte,Loja Física,Boleto,1,1,59.9,26.95,0.11,0.0,59.9,10,Q4,2024,Baixo Valor
172,2024-10-21,Cliente_0236,Mochila Urbana,Acessórios,M,Azul,Sudeste,E-commerce,Pix,1,3,219.9,98.95,0.0,43.63,659.7,10,Q4,2024,Médio Valor
173,2024-03-13,Cliente_0012,Bermuda Sarja,Moda Masculina,P,Vermelho,Sudeste,App,Pix,1,3,99.9,44.96,0.0,25.37,299.70000000000005,3,Q1,2024,Baixo Valor
174,2024-11-27,Cliente_0162,Camisa Polo Masculina,Moda Masculina,M,Azul,Sul,E-commerce,Pix,1,2,129.9,58.46,0.0,83.82,259.8,11,Q4,2024,Baixo Valor
176,2024-10-01,Cliente_0030,Mochila Urbana,Acessórios,G,Nude,Nordeste,Loja Física,Pix,1,1,219.9,98.95,0.0,0.0,219.9,10,Q4,2024,Baixo Valor
177,2024-11-12,Cliente_0037,Chinelo Slim Conforto,Calçados,38,Azul,Norte,Loja Física,Cartão de Crédito,6,2,39.9,17.95,0.13,0.0,79.8,11,Q4,2024,Baixo Valor
178,2024-11-01,Cliente_0216,Kit Cuecas Boxer 3un,Moda Íntima e Praia,M,Nude,Centro-Oeste,E-commerce,Pix,1,2,79.9,35.96,0.0,34.97,159.8,11,Q4,2024,Baixo Valor
179,2024-07-02,Cliente_0216,Boné Ajustável Aba Curva,Acessórios,GG,Vermelho,Centro-Oeste,Loja Física,Pix,1,1,59.9,26.95,0.0,0.0,59.9,7,Q3,2024,Baixo Valor
180,2024-02-12,Cliente_0198,Sunga de Praia,Moda Íntima e Praia,G,Branco,Centro-Oeste,Loja Física,Boleto,1,1,69.9,31.46,0.0,0.0,69.9,2,Q1,2024,Baixo Valor
181,2024-02-27,Cliente_0168,Cinto de Couro,Acessórios,P,Vermelho,Sul,E-commerce,Pix,1,3,69.9,31.46,0.0,78.88,209.70000000000002,2,Q1,2024,Baixo Valor
182,2024-08-18,Cliente_0090,Sapato Social Couro,Calçados,38,Branco,Norte,Loja Física,Boleto,1,1,289.9,130.45,0.0,0.0,289.9,8,Q3,2024,Baixo Valor
183,2024-11-11,Cliente_0075,Conjunto Lingerie Renda,Moda Íntima e Praia,G,Nude,Nordeste,Loja Física,Pix,1,1,119.9,53.96,0.0,0.0,119.9,11,Q4,2024,Baixo Valor
184,2024-09-20,Cliente_0183,Mochila Urbana,Acessórios,P,Azul,Nordeste,E-commerce,Cartão de Crédito,12,2,219.9,98.95,0.0,39.97,439.8,9,Q3,2024,Baixo Valor
185,2024-07-20,Cliente_0240,Saia Plissada,Moda Feminina,P,Vermelho,Nordeste,Loja Física,Pix,1,3,119.9,53.96,0.0,0.0,359.70000000000005,7,Q3,2024,Baixo Valor
186,2024-06-16,Cliente_0212,Biquíni Cortininha,Moda Íntima e Praia,G,Preto,Sul,E-commerce,Pix,1,2,139.9,62.96,0.0,97.45,279.8,6,Q2,2024,Baixo Valor
187,2024-06-14,Cliente_0220,Sunga de Praia,Moda Íntima e Praia,G,Preto,Sul,E-commerce,Pix,1,2,69.9,31.46,0.21,29.94,139.8,6,Q2,2024,Baixo Valor
188,2024-01-01,Cliente_0065,Biquíni Cortininha,Moda Íntima e Praia,G,Branco,Sudeste,E-commerce,Pix,1,2,139.9,62.96,0.0,72.37,279.8,1,Q1,2024,Baixo Valor
189,2024-11-28,Cliente_0114,Chinelo Slim Conforto,Calçados,36,Preto,Sudeste,E-commerce,Cartão de Crédito,10,3,39.9,17.95,0.17,61.56,119.69999999999999,11,Q4,2024,Baixo Valor
190,2024-06-24,Cliente_0077,Camisa Polo Masculina,Moda Masculina,GG,Preto,Sul,App,Cartão de Crédito,2,3,129.9,58.46,0.0,49.4,389.70000000000005,6,Q2,2024,Baixo Valor
192,2024-02-21,Cliente_0154,Calça Alfaiataria,Moda Feminina,M,Branco,Norte,Loja Física,Cartão de Crédito,4,1,159.9,71.95,0.0,0.0,159.9,2,Q1,2024,Baixo Valor
195,2024-01-21,Cliente_0138,Ténis Desportivo Run,Calçados,42,Vermelho,Norte,Loja Física,Cartão de Crédito,11,1,349.9,157.45,0.0,0.0,349.9,1,Q1,2024,Baixo Valor
196,2024-02-12,Cliente_0165,Vestido Estampado Midi,Moda Feminina,GG,Nude,Sudeste,Loja Física,Boleto,1,2,199.9,89.95,0.0,0.0,399.8,2,Q1,2024,Baixo Valor
199,2024-05-19,Cliente_0027,Sandália Salto Bloco,Calçados,44,Azul,Norte,E-commerce,Cartão de Crédito,6,2,149.9,67.45,0.26,40.41,299.8,5,Q2,2024,Baixo Valor
201,2024-05-07,Cliente_0018,Saia Plissada,Moda Feminina,P,Branco,Centro-Oeste,E-commerce,Boleto,1,2,119.9,53.96,0.0,96.33,239.8,5,Q2,2024,Baixo Valor
202,2024-06-16,Cliente_0199,Sapato Social Couro,Calçados,44,Branco,Sul,App,Boleto,1,2,289.9,130.45,0.0,99.82,579.8,6,Q2,2024,Médio Valor
204,2024-05-01,Cliente_0096,Calça Alfaiataria,Moda Feminina,P,Branco,Centro-Oeste,App,Boleto,1,3,159.9,71.95,0.0,76.07,479.70000000000005,5,Q2,2024,Baixo Valor
205,2024-02-18,Cliente_0189,Camiseta Básica Algodão,Moda Masculina,M,Branco,Nordeste,App,Pix,1,3,49.9,22.45,0.0,76.06,149.7,2,Q1,2024,Baixo Valor
206,2024-05-19,Cliente_0092,Sandália Salto Bloco,Calçados,36,Branco,Sul,App,Pix,1,2,149.9,67.45,0.0,29.66,299.8,5,Q2,2024,Baixo Valor
207,2024-08-25,Cliente_0064,Biquíni Cortininha,Moda Íntima e Praia,P,Branco,Nordeste,E-commerce,Pix,1,2,139.9,62.96,0.0,27.3,279.8,8,Q3,2024,Baixo Valor
208,2024-01-26,Cliente_0204,Kit Cuecas Boxer 3un,Moda Íntima e Praia,GG,Nude,Sul,App,Cartão de Crédito,2,3,79.9,35.96,0.0,28.15,239.70000000000002,1,Q1,2024,Baixo Valor
209,2024-02-01,Cliente_0166,Bermuda Sarja,Moda Masculina,P,Nude,Centro-Oeste,E-commerce,Cartão de Crédito,1,1,99.9,44.96,0.0,35.82,99.9,2,Q1,2024,Baixo Valor
210,2024-06-18,Cliente_0071,Vestido Estampado Midi,Moda Feminina,GG,Vermelho,Nordeste,E-commerce,Cartão de Crédito,6,1,199.9,89.95,0.22,92.66,199.9,6,Q2,2024,Baixo Valor
211,2024-01-18,Cliente_0205,Biquíni Cortininha,Moda Íntima e Praia,GG,Preto,Norte,E-commerce,Pix,1,1,139.9,62.96,0.15,71.41,139.9,1,Q1,2024,Baixo Valor
212,2024-10-05,Cliente_0047,Saia Plissada,Moda Feminina,GG,Azul,Sudeste,App,Boleto,1,3,119.9,53.96,0.0,51.07,359.70000000000005,10,Q4,2024,Baixo Valor
214,2024-10-21,Cliente_0092,Calça Jeans Casual,Moda Masculina,M,Branco,Norte,Loja Física,Boleto,1,1,189.9,85.45,0.0,0.0,189.9,10,Q4,2024,Baixo Valor
215,2024-12-24,Cliente_0060,Camisa Polo Masculina,Moda Masculina,GG,Nude,Norte,E-commerce,Pix,1,3,129.9,58.46,0.0,27.22,389.70000000000005,12,Q4,2024,Baixo Valor
216,2024-09-26,Cliente_0217,Saia Plissada,Moda Feminina,M,Azul,Norte,E-commerce,Boleto,1,1,119.9,53.96,0.09,81.95,119.9,9,Q3,2024,Baixo Valor
217,2024-07-10,Cliente_0082,Chinelo Slim Conforto,Calçados,38,Vermelho,Sul,Loja Física,Pix,1,1,39.9,17.95,0.0,0.0,39.9,7,Q3,2024,Baixo Valor
218,2024-11-10,Cliente_0101,Cinto de Couro,Acessórios,G,Branco,Norte,Loja Física,Cartão de Crédito,12,3,69.9,31.46,0.0,0.0,209.70000000000002,11,Q4,2024,Baixo Valor
219,2024-11-04,Cliente_0043,Calça Jeans Casual,Moda Masculina,GG,Branco,Sudeste,App,Cartão de Crédito,4,1,189.9,85.45,0.0,98.59,189.9,11,Q4,2024,Baixo Valor
220,2024-01-06,Cliente_0227,Sandália Salto Bloco,Calçados,36,Preto,Centro-Oeste,App,Boleto,1,2,149.9,67.45,0.0,97.53,299.8,1,Q1,2024,Baixo Valor
221,2024-06-28,Cliente_0244,Sunga de Praia,Moda Íntima e Praia,M,Branco,Sudeste,E-commerce,Cartão de Crédito,5,2,69.9,31.46,0.0,45.5,139.8,6,Q2,2024,Baixo Valor
222,2024-03-28,Cliente_0008,Camiseta Básica Algodão,Moda Masculina,G,Nude,Centro-Oeste,Loja Física,Pix,1,2,49.9,22.45,0.0,0.0,99.8,3,Q1,2024,Baixo Valor
223,2024-08-10,Cliente_0216,Blusa Crepe Feminina,Moda Feminina,G,Azul,Centro-Oeste,App,Cartão de Crédito,1,3,79.9,35.96,0.0,65.74,239.70000000000002,8,Q3,2024,Baixo Valor
225,2024-08-29,Cliente_0058,Sapato Social Couro,Calçados,42,Azul,Nordeste,App,Cartão de Crédito,5,2,289.9,130.45,0.0,57.2,579.8,8,Q3,2024,Médio Valor
226,2024-03-18,Cliente_0176,Mochila Urbana,Acessórios,M,Nude,Centro-Oeste,App,Boleto,1,1,219.9,98.95,0.15,97.25,219.9,3,Q1,2024,Baixo Valor
227,2024-08-31,Cliente_0043,Mochila Urbana,Acessórios,M,Preto,Sul,E-commerce,Pix,1,1,219.9,98.95,0.0,95.92,219.9,8,Q3,2024,Baixo Valor
228,2024-01-22,Cliente_0142,Calça Alfaiataria,Moda Feminina,G,Azul,Nordeste,App,Cartão de Crédito,2,1,159.9,71.95,0.0,64.51,159.9,1,Q1,2024,Baixo Valor
231,2024-06-18,Cliente_0176,Calça Jeans Casual,Moda Masculina,G,Azul,Sudeste,Loja Física,Pix,1,2,189.9,85.45,0.0,0.0,379.8,6,Q2,2024,Baixo Valor
232,2024-06-02,Cliente_0125,Saia Plissada,Moda Feminina,P,Branco,Norte,Loja Física,Pix,1,1,119.9,53.96,0.0,0.0,119.9,6,Q2,2024,Baixo Valor
233,2024-09-20,Cliente_0013,Chinelo Slim Conforto,Calçados,44,Nude,Nordeste,E-commerce,Cartão de Crédito,1,1,39.9,17.95,0.1,22.65,39.9,9,Q3,2024,Baixo Valor
234,2024-07-07,Cliente_0142,Calça Alfaiataria,Moda Feminina,G,Vermelho,Nordeste,Loja Física,Cartão de Crédito,8,2,159.9,71.95,0.0,0.0,319.8,7,Q3,2024,Baixo Valor
235,2024-05-12,Cliente_0069,Chinelo Slim Conforto,Calçados,44,Branco,Centro-Oeste,E-commerce,Boleto,1,1,39.9,17.95,0.0,74.22,39.9,5,Q2,2024,Baixo Valor
237,2024-06-27,Cliente_0153,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Preto,Norte,App,Boleto,1,2,119.9,53.96,0.0,64.92,239.8,6,Q2,2024,Baixo Valor
238,2024-12-16,Cliente_0207,Sapato Social Couro,Calçados,40,Azul,Norte,E-commerce,Boleto,1,2,289.9,130.45,0.0,91.97,579.8,12,Q4,2024,Médio Valor
239,2024-06-12,Cliente_0147,Kit Cuecas Boxer 3un,Moda Íntima e Praia,GG,Vermelho,Sul,Loja Física,Cartão de Crédito,10,3,79.9,35.96,0.0,0.0,239.70000000000002,6,Q2,2024,Baixo Valor
240,2024-04-23,Cliente_0121,Sandália Salto Bloco,Calçados,40,Branco,Sul,E-commerce,Boleto,1,3,149.9,67.45,0.0,43.5,449.70000000000005,4,Q2,2024,Baixo Valor
243,2024-01-28,Cliente_0125,Sapato Social Couro,Calçados,42,Branco,Nordeste,E-commerce,Boleto,1,2,289.9,130.45,0.0,82.32,579.8,1,Q1,2024,Médio Valor
244,2024-11-20,Cliente_0112,Blusa Crepe Feminina,Moda Feminina,M,Vermelho,Centro-Oeste,Loja Física,Cartão de Crédito,3,2,79.9,35.96,0.0,0.0,159.8,11,Q4,2024,Baixo Valor
246,2024-03-07,Cliente_0087,Chinelo Slim Conforto,Calçados,40,Vermelho,Centro-Oeste,Loja Física,Boleto,1,2,39.9,17.95,0.0,0.0,79.8,3,Q1,2024,Baixo Valor
247,2024-09-07,Cliente_0006,Vestido Estampado Midi,Moda Feminina,M,Branco,Norte,Loja Física,Cartão de Crédito,4,2,199.9,89.95,0.0,0.0,399.8,9,Q3,2024,Baixo Valor
248,2024-03-04,Cliente_0006,Óculos de Sol Aviador,Acessórios,P,Nude,Sudeste,E-commerce,Boleto,1,1,179.9,80.95,0.0,72.29,179.9,3,Q1,2024,Baixo Valor
249,2024-08-15,Cliente_0070,Bermuda Sarja,Moda Masculina,P,Azul,Norte,Loja Física,Cartão de Crédito,11,2,99.9,44.96,0.0,0.0,199.8,8,Q3,2024,Baixo Valor
250,2024-03-11,Cliente_0250,Boné Ajustável Aba Curva,Acessórios,P,Vermelho,Sul,Loja Física,Cartão de Crédito,5,3,59.9,26.95,0.0,0.0,179.7,3,Q1,2024,Baixo Valor
252,2024-02-08,Cliente_0093,Camiseta Básica Algodão,Moda Masculina,G,Azul,Nordeste,E-commerce,Cartão de Crédito,3,3,49.9,22.45,0.0,88.18,149.7,2,Q1,2024,Baixo Valor
253,2024-02-29,Cliente_0069,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Azul,Sudeste,Loja Física,Pix,1,3,119.9,53.96,0.0,0.0,359.70000000000005,2,Q1,2024,Baixo Valor
254,2024-04-03,Cliente_0016,Chinelo Slim Conforto,Calçados,42,Vermelho,Sul,E-commerce,Cartão de Crédito,2,2,39.9,17.95,0.0,75.69,79.8,4,Q2,2024,Baixo Valor
255,2024-10-29,Cliente_0113,Bermuda Sarja,Moda Masculina,P,Branco,Sudeste,E-commerce,Pix,1,2,99.9,44.96,0.0,91.01,199.8,10,Q4,2024,Baixo Valor
256,2024-12-01,Cliente_0159,Camiseta Básica Algodão,Moda Masculina,M,Azul,Sudeste,Loja Física,Boleto,1,2,49.9,22.45,0.0,0.0,99.8,12,Q4,2024,Baixo Valor
257,2024-05-07,Cliente_0223,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Preto,Sul,App,Cartão de Crédito,9,3,119.9,53.96,0.0,88.15,359.70000000000005,5,Q2,2024,Baixo Valor
258,2024-06-13,Cliente_0128,Camiseta Básica Algodão,Moda Masculina,GG,Branco,Centro-Oeste,App,Boleto,1,2,49.9,22.45,0.16,27.04,99.8,6,Q2,2024,Baixo Valor
260,2024-07-05,Cliente_0057,Biquíni Cortininha,Moda Íntima e Praia,GG,Azul,Sudeste,Loja Física,Cartão de Crédito,2,2,139.9,62.96,0.0,0.0,279.8,7,Q3,2024,Baixo Valor
261,2024-11-20,Cliente_0157,Sandália Salto Bloco,Calçados,38,Vermelho,Sul,App,Boleto,1,2,149.9,67.45,0.23,28.56,299.8,11,Q4,2024,Baixo Valor
262,2024-07-20,Cliente_0151,Calça Alfaiataria,Moda Feminina,P,Nude,Norte,Loja Física,Pix,1,1,159.9,71.95,0.27,0.0,159.9,7,Q3,2024,Baixo Valor
263,2024-01-03,Cliente_0156,Vestido Estampado Midi,Moda Feminina,M,Nude,Nordeste,App,Cartão de Crédito,2,2,199.9,89.95,0.0,72.6,399.8,1,Q1,2024,Baixo Valor
264,2024-08-02,Cliente_0180,Óculos de Sol Aviador,Acessórios,G,Vermelho,Norte,Loja Física,Cartão de Crédito,7,2,179.9,80.95,0.0,0.0,359.8,8,Q3,2024,Baixo Valor
266,2024-12-21,Cliente_0007,Óculos de Sol Aviador,Acessórios,GG,Nude,Centro-Oeste,E-commerce,Pix,1,3,179.9,80.95,0.0,61.82,539.7,12,Q4,2024,Médio Valor
267,2024-12-09,Cliente_0009,Vestido Estampado Midi,Moda Feminina,M,Preto,Nordeste,E-commerce,Pix,1,1,199.9,89.95,0.0,80.29,199.9,12,Q4,2024,Baixo Valor
268,2024-11-11,Cliente_0013,Biquíni Cortininha,Moda Íntima e Praia,M,Nude,Centro-Oeste,App,Boleto,1,1,139.9,62.96,0.0,75.43,139.9,11,Q4,2024,Baixo Valor
269,2024-12-16,Cliente_0166,Kit Cuecas Boxer 3un,Moda Íntima e Praia,GG,Branco,Nordeste,Loja Física,Boleto,1,2,79.9,35.96,0.0,0.0,159.8,12,Q4,2024,Baixo Valor
270,2024-11-04,Cliente_0031,Mochila Urbana,Acessórios,P,Branco,Centro-Oeste,Loja Física,Boleto,1,3,219.9,98.95,0.0,0.0,659.7,11,Q4,2024,Médio Valor
271,2024-05-22,Cliente_0014,Calça Jeans Casual,Moda Masculina,M,Preto,Norte,Loja Física,Pix,1,2,189.9,85.45,0.0,0.0,379.8,5,Q2,2024,Baixo Valor
272,2024-10-20,Cliente_0138,Sapato Social Couro,Calçados,44,Preto,Centro-Oeste,Loja Física,Cartão de Crédito,7,2,289.9,130.45,0.0,0.0,579.8,10,Q4,2024,Médio Valor
273,2024-04-23,Cliente_0089,Camiseta Básica Algodão,Moda Masculina,GG,Nude,Centro-Oeste,E-commerce,Boleto,1,2,49.9,22.45,0.0,29.18,99.8,4,Q2,2024,Baixo Valor
274,2024-11-10,Cliente_0133,Saia Plissada,Moda Feminina,P,Vermelho,Nordeste,App,Boleto,1,3,119.9,53.96,0.0,21.98,359.70000000000005,11,Q4,2024,Baixo Valor
275,2024-08-16,Cliente_0002,Óculos de Sol Aviador,Acessórios,P,Branco,Sudeste,Loja Física,Boleto,1,3,179.9,80.95,0.0,0.0,539.7,8,Q3,2024,Médio Valor
276,2024-11-18,Cliente_0010,Calça Alfaiataria,Moda Feminina,GG,Preto,Sudeste,App,Cartão de Crédito,1,3,159.9,71.95,0.0,77.35,479.70000000000005,11,Q4,2024,Baixo Valor
277,2024-04-01,Cliente_0173,Camiseta Básica Algodão,Moda Masculina,GG,Vermelho,Sudeste,App,Pix,1,1,49.9,22.45,0.0,21.35,49.9,4,Q2,2024,Baixo Valor
278,2024-11-24,Cliente_0023,Cinto de Couro,Acessórios,G,Nude,Nordeste,Loja Física,Pix,1,1,69.9,31.46,0.25,0.0,69.9,11,Q4,2024,Baixo Valor
281,2024-04-04,Cliente_0018,Vestido Estampado Midi,Moda Feminina,P,Nude,Nordeste,E-commerce,Boleto,1,1,199.9,89.95,0.0,43.25,199.9,4,Q2,2024,Baixo Valor
282,2024-10-24,Cliente_0079,Bermuda Sarja,Moda Masculina,P,Branco,Norte,App,Pix,1,1,99.9,44.96,0.0,69.31,99.9,10,Q4,2024,Baixo Valor
284,2024-07-02,Cliente_0227,Biquíni Cortininha,Moda Íntima e Praia,G,Branco,Sudeste,Loja Física,Cartão de Crédito,5,2,139.9,62.96,0.0,0.0,279.8,7,Q3,2024,Baixo Valor
285,2024-09-16,Cliente_0039,Camiseta Básica Algodão,Moda Masculina,P,Nude,Nordeste,App,Boleto,1,1,49.9,22.45,0.0,72.31,49.9,9,Q3,2024,Baixo Valor
286,2024-10-28,Cliente_0043,Kit Cuecas Boxer 3un,Moda Íntima e Praia,P,Branco,Norte,Loja Física,Boleto,1,1,79.9,35.96,0.0,0.0,79.9,10,Q4,2024,Baixo Valor
287,2024-03-22,Cliente_0011,Vestido Estampado Midi,Moda Feminina,GG,Azul,Sul,App,Cartão de Crédito,2,2,199.9,89.95,0.24,49.55,399.8,3,Q1,2024,Baixo Valor
288,2024-07-17,Cliente_0097,Óculos de Sol Aviador,Acessórios,G,Azul,Nordeste,E-commerce,Boleto,1,2,179.9,80.95,0.0,50.13,359.8,7,Q3,2024,Baixo Valor
289,2024-02-09,Cliente_0036,Mochila Urbana,Acessórios,G,Vermelho,Centro-Oeste,E-commerce,Boleto,1,3,219.9,98.95,0.0,60.15,659.7,2,Q1,2024,Médio Valor
290,2024-02-09,Cliente_0030,Blusa Crepe Feminina,Moda Feminina,P,Branco,Centro-Oeste,Loja Física,Pix,1,1,79.9,35.96,0.0,0.0,79.9,2,Q1,2024,Baixo Valor
291,2024-04-17,Cliente_0067,Sunga de Praia,Moda Íntima e Praia,M,Branco,Sul,E-commerce,Cartão de Crédito,10,2,69.9,31.46,0.0,24.47,139.8,4,Q2,2024,Baixo Valor
292,2024-11-02,Cliente_0213,Óculos de Sol Aviador,Acessórios,P,Branco,Centro-Oeste,App,Pix,1,2,179.9,80.95,0.0,33.65,359.8,11,Q4,2024,Baixo Valor
293,2024-10-25,Cliente_0028,Boné Ajustável Aba Curva,Acessórios,G,Vermelho,Sudeste,App,Cartão de Crédito,4,1,59.9,26.95,0.0,50.84,59.9,10,Q4,2024,Baixo Valor
294,2024-09-15,Cliente_0231,Calça Alfaiataria,Moda Feminina,P,Nude,Norte,App,Cartão de Crédito,2,3,159.9,71.95,0.0,72.75,479.70000000000005,9,Q3,2024,Baixo Valor
295,2024-12-13,Cliente_0190,Cinto de Couro,Acessórios,M,Vermelho,Norte,App,Pix,1,1,69.9,31.46,0.0,67.12,69.9,12,Q4,2024,Baixo Valor
296,2024-03-09,Cliente_0203,Bermuda Sarja,Moda Masculina,GG,Azul,Sudeste,Loja Física,Boleto,1,2,99.9,44.96,0.0,0.0,199.8,3,Q1,2024,Baixo Valor
297,2024-03-01,Cliente_0138,Mochila Urbana,Acessórios,P,Branco,Centro-Oeste,App,Boleto,1,3,219.9,98.95,0.0,40.9,659.7,3,Q1,2024,Médio Valor
298,2024-11-09,Cliente_0079,Mochila Urbana,Acessórios,GG,Branco,Norte,App,Boleto,1,2,219.9,98.95,0.0,40.3,439.8,11,Q4,2024,Baixo Valor
299,2024-07-22,Cliente_0158,Chinelo Slim Conforto,Calçados,38,Preto,Sudeste,App,Pix,1,3,39.9,17.95,0.0,84.07,119.69999999999999,7,Q3,2024,Baixo Valor
301,2024-09-23,Cliente_0201,Boné Ajustável Aba Curva,Acessórios,GG,Vermelho,Norte,App,Boleto,1,3,59.9,26.95,0.26,35.58,179.7,9,Q3,2024,Baixo Valor
303,2024-01-08,Cliente_0050,Calça Alfaiataria,Moda Feminina,G,Azul,Centro-Oeste,E-commerce,Pix,1,3,159.9,71.95,0.0,68.51,479.70000000000005,1,Q1,2024,Baixo Valor
304,2024-01-03,Cliente_0065,Kit Cuecas Boxer 3un,Moda Íntima e Praia,P,Nude,Centro-Oeste,Loja Física,Boleto,1,3,79.9,35.96,0.0,0.0,239.70000000000002,1,Q1,2024,Baixo Valor
305,2024-09-04,Cliente_0059,Kit Cuecas Boxer 3un,Moda Íntima e Praia,P,Vermelho,Nordeste,E-commerce,Boleto,1,3,79.9,35.96,0.07,74.15,239.70000000000002,9,Q3,2024,Baixo Valor
306,2024-09-21,Cliente_0229,Conjunto Lingerie Renda,Moda Íntima e Praia,G,Preto,Norte,App,Cartão de Crédito,8,2,119.9,53.96,0.0,48.28,239.8,9,Q3,2024,Baixo Valor
307,2024-12-15,Cliente_0028,Ténis Desportivo Run,Calçados,40,Branco,Sudeste,App,Cartão de Crédito,10,1,349.9,157.45,0.0,32.48,349.9,12,Q4,2024,Baixo Valor
309,2024-04-23,Cliente_0031,Ténis Desportivo Run,Calçados,36,Nude,Norte,E-commerce,Boleto,1,2,349.9,157.45,0.0,56.58,699.8,4,Q2,2024,Médio Valor
311,2024-08-05,Cliente_0070,Blusa Crepe Feminina,Moda Feminina,M,Nude,Sul,Loja Física,Cartão de Crédito,2,2,79.9,35.96,0.19,0.0,159.8,8,Q3,2024,Baixo Valor
313,2024-05-08,Cliente_0086,Sunga de Praia,Moda Íntima e Praia,G,Vermelho,Nordeste,Loja Física,Cartão de Crédito,8,2,69.9,31.46,0.0,0.0,139.8,5,Q2,2024,Baixo Valor
314,2024-10-13,Cliente_0138,Chinelo Slim Conforto,Calçados,44,Branco,Sul,Loja Física,Boleto,1,2,39.9,17.95,0.0,0.0,79.8,10,Q4,2024,Baixo Valor
315,2024-06-15,Cliente_0207,Sapato Social Couro,Calçados,40,Vermelho,Nordeste,Loja Física,Cartão de Crédito,3,2,289.9,130.45,0.0,0.0,579.8,6,Q2,2024,Médio Valor
316,2024-11-09,Cliente_0102,Conjunto Lingerie Renda,Moda Íntima e Praia,G,Azul,Nordeste,Loja Física,Boleto,1,3,119.9,53.96,0.0,0.0,359.70000000000005,11,Q4,2024,Baixo Valor
317,2024-10-27,Cliente_0021,Biquíni Cortininha,Moda Íntima e Praia,M,Azul,Sul,Loja Física,Boleto,1,2,139.9,62.96,0.0,0.0,279.8,10,Q4,2024,Baixo Valor
318,2024-02-22,Cliente_0239,Blusa Crepe Feminina,Moda Feminina,P,Preto,Centro-Oeste,Loja Física,Cartão de Crédito,2,2,79.9,35.96,0.0,0.0,159.8,2,Q1,2024,Baixo Valor
319,2024-05-06,Cliente_0223,Sapato Social Couro,Calçados,36,Azul,Norte,App,Pix,1,1,289.9,130.45,0.0,57.38,289.9,5,Q2,2024,Baixo Valor
